year,stage,date,puzzle_pieces,time_limit,puzzle_image_url,rank,name1,name2,country,origin1,origin2,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,86,Lorena Vélez Fernández,Laura Cuevas Ortiz,Spain,Arroyo de la Encomienda (Valladolid),Valladolid,01:15:05,4505,,+ 05',at 40' 31'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,87,Lara Montori González,Irene Miranda Hualde,Spain,Valtierra (Navarra),,01:16:15,4575,,+1' 10'',at 41' 41'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,88,Lucía Pilar Varela Ojeda,Sandra Benito Herrero,Argentina,Viladecans (Barcelona),Alcalá de Henares (Madrid),01:18:30,4710,,+2' 15'',at 43' 56'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,89,Hyerim Kim,Sang Lee,South Korea,Seoul,,01:18:46,4726,,+ 16'',at 44' 12'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,90,Zigor Urdapilleta Mayayo,Violeta Romero Barrios,Spain,Burlada (Navarra),,01:18:53,4733,,+ 07',at 44' 19'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,91,Gonzalo Varela Jorquera,Vanessa Iglesias,Chile,Santiago de Chile,Sevilla (Andalucía),01:19:21,4761,,+ 28'',at 44' 47'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,92,Alberto Palomino Echegoyen,Marina Palomino Duque,Spain,Valladolid,,01:19:34,4774,,+ 13'',at 45' 00',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,93,María Isabel García Macho,Miguel Ángel Álvarez Cabrerizo,Spain,Valladolid (Spain),,01:20:05,4805,,+ 31'',at 45' 31'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,94,Luis Castro Fernández,Sergio Martínez Gómez,Spain,Lugo,Coruña,01:20:50,4850,,+ 45'',at 46' 16'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,95,Marta Cadenas Lobete,Marta Freixas Gutiérrez,Spain,Barcelona,,01:22:00,4920,,+1' 10'',at 47' 26'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,96,Mónica Karina Silvia Valverde,Abigail Domínguez Pastor,Ecuador,San Juán (Alicante),,01:22:12,4932,,+ 12'',at 47' 38'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,97,Sonia Osinaga Nuin,Marta Valle Valhondo,Spain,Pamplona (Navarra),Leganés (Madrid),01:22:22,4942,,+ 10'',at 47' 48'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,98,Pavel Kadlecik,Jitka Malcova,Czech Republic,Kopidlno (Prague),Brno,01:22:27,4947,,+ 05',at 47' 53'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,99,Joaquín Manuel Pérez Ramírez,María Pérez Fernández,Spain,Madrid,,01:23:14,4994,,+ 47'',at 48' 40'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,100,Rosa Mª Servián Carroquino,María Gómez Servián,Spain,San Sebastián de los Reyes (Madrid),,01:23:22,5002,,+ 08',at 48' 48'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,101,Pedro Villar Sanz,Felipe Terrón Gómez,Spain,Leganés (Madrid),Madrid,01:23:35,5015,,+ 13'',at 49' 01',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,102,Mª del Carmen Álvarez Sánchez,Sonia Sanz de Fuentes,Spain,Valladolid,Simancas (Valladolid),01:23:42,5022,,+ 07',at 49' 08',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,103,D’Arne Healy,Jenny Kipps,Australia,Lockridge (Western Australia),,01:24:05,5045,,+ 23'',at 49' 31'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,104,Maria Orenes Barcelo,Miguel Moreno Orenes,Spain,Murcia,Los Garres (Murcia),01:24:36,5076,,+ 31'',at 50' 02',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,105,Luis Ricardo Gotuzzo Altez,Mª Angeles Pérez Ramírez,Peru,Ávila,El Álamo (Madrid),01:24:42,5082,,+ 06',at 50' 08',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,106,Lola Martín Martín,Sara Moreno Martín,Spain,Sonseca (Toledo),,01:24:46,5086,,+ 04',at 50' 12'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,107,Sofia Domingos De Carvalho,David Torres Zaragoza,Portugal,Andorra la Vella,,01:24:48,5088,,+ 02',at 50' 14'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,108,Elena Domínguez Domínguez,Elena García Bayón,Spain,Alba de Tormes (Salamanca),Salamanca,01:24:59,5099,,+ 11'',at 50' 25'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,109,Rebeca Sánchez Maceiras,Maria Teresa Maceiras Vazquez,Spain,A Coruña,,01:25:00,5100,,+ 01',at 50' 26'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,110,José Manuel Corbí Garrido,María Pino Hernández,Spain,Madrid,,01:25:21,5121,,+ 21'',at 50' 47'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,111,Alberto Simarro Martín,Eva Rueda Diez,Spain,Valladolid,Arroyo de la Encomienda (Valladolid),01:25:28,5128,,+ 07',at 50' 54'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,112,Guadalupe Ibáñez Ramírez,Vanessa Maqueda Blanco,Spain,Almazán (Soria),,01:26:14,5174,,+ 46'',at 51' 40'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,113,Ana María Blanco Cipollone,Ruth Martínez Prieto,Spain,Valladolid,,01:26:57,5217,,+ 43'',at 52' 23'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,114,Beatriz Jover Blanco,Alicia Jover Blanco,Spain,Valladolid,,01:27:22,5242,,+ 25'',at 52' 48'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,115,Weng Kee Lim,Pei Yan Gan,Singapore,Singapur,,01:27:35,5255,,+ 13'',at 53' 01',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,116,Emma Sánchez-Fuentes Díaz,Blanca Sánchez-Fuentes Díaz,Spain,Arenas de San Pedro (Ávila),,01:27:44,5264,,+ 09',at 53' 10'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,117,Mª Luisa De Lamor Orta,Fatima De Lamor Orta,Spain,Parque Lagos (Madrid),Boadilla del Monte (Madrid),01:28:00,5280,,+ 16'',at 53' 26'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,118,Sonia Santor Gutiérrez,Jorge Pérez Núñez,Spain,León,,01:29:30,5370,,+1' 30'',at 54' 56'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,119,Pilar Viana Oliva,Helena Isern Viana,Spain,Castelldefels (Barcelona),,01:29:48,5388,,+ 18'',at 55' 14'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,120,Silvia Rueda Sacristán,Leticia Santos Varona,Spain,Valladolid,,01:29:53,5393,,+ 05',at 55' 19'',False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,121,Alejandro Santamaria,Emile Younan,USA,Miami (Fl),California,,,485,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,122,Raquel Martínez Rodríguez,Felipe Martínez Rodríguez,Spain,Arteixo (Coruña),,,,477,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,123,Mª Paloma García Ibáñez,Laura Aparicio García,Spain,San Fernando de Henares (Madrid),Leganés (Madrid),,,475,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,124,Agustín De la Rosa Hernández,Jairo Cabrera Lozano,Mexico,,Cáceres,,,474,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,125,Pilar Fernández Miguel,Hugo Del Moral Fernández,Spain,Madrid,,,,473,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,126,Lay Bi Tan,Yiwen Stephanie Sun,Singapore,The Heliconia,Singapore,,,461,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,127,Inmaculada Padrón Rodríguez,Nieves Martín Tomaty,Spain,Las Palmas,Encinillas (Segovia),,,460,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,128,Virginia Rodríguez García,Arancha Sáenz de Pipaón Marcos,Spain,Alcobendas (Madrid),,,,459,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,129,Min Yu Chan,Kok Keong Chan,Singapore,Singapore,Singapur,,,458,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,130,Soraya Hernández Moretón,Isabel Moretón Agudo,Spain,Valladolid,,,,457,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,131,Virginia Ardura Grande,Inmaculada Grande Estada,Spain,Rincón de la Victoria (Málaga),,,,456,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,132,Xiaochen Li,Yijiao Zhao,China,Beijing,,,,452,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,133,Beatriz Sánchez García-Risueño,Leticia Sánchez Bermejo,Spain,Salamanca,,,,446,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,134,Javier Béjar Valera,Rosario Béjar Fernández,Spain,Bullas (Murcia),,,,440,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,135,Hugo Ureta Alonso,Blanca Niño Cortés,Spain,Valladolid,,,,436,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,136,Isabel Gaete,Marcela Paz Toro Cariqueo,Chile,Nunoa (Metropolitana),Santiago de Chile,,,429,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,137,Rosa Elena Arribas Díaz,Rosa Elena Garrido Iglesias,Spain,Burgos,,,,420,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,137,Esther Vian de Prado,Belinda Martín Da Cuña,Spain,Valladolid,,,,420,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,139,Marcos García Rodríguez,Ingrid Gómez Zulueta,Spain,Vilecha (León),,,,415,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,140,Roberto Velázquez Yuste,Ruth Valderrama Villacé,Spain,Valladolid,,,,414,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,141,Ana Isabel García Martín,Antonio López Paul,Spain,Azuqueca de Henares (Guadalajara),Villanueva de la Torre (Guadalajara),,,412,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,142,Sònia Oliveras Artau,Marta García Pérez,Spain,Hostalric (Girona),Esplugues de Llobregat (Barcelona),,,410,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,143,Eva Xicola Coromina,Laura García Ruiz,Andorra,Sabadell (Barcelona),,,,409,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,144,Manuel Rodríguez López,Martín Rodríguez Martínez,Spain,Valencia de Don Juan (León),,,,407,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,145,Ignacio González Villafáfila,Laura Martín Martínez,Spain,Alcobendas (Madrid),,,,403,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,146,Edurne Bolíbar Aramburu,Miren Erquicia Bolívar,Spain,Valladolid,,,,399,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,147,Ingrid Hurtado Tapia,Alberto Hurtado Tapia,Peru,San Sebastián de los Reyes (Madrid),,,,396,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,148,Ramón Turpin Sevilla,Mª del Carmen Turpin Sevilla,Spain,Viladecans (Barcelona),Cartagena (Murcia),,,392,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,149,Silvia Canal Méndez,Carmen Méndez Fernández,Spain,Las Rozas (Madrid),,,,391,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,150,Gonzalo Gutiérrez Mesón,Elsa Gutiérrez Mesón,Spain,Boadilla del Monte (Madrid),Las Rozas de Madrid (Madrid),,,390,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,150,Paloma Bango Díez,Alejandra García Torres,Spain,Madrid,,,,390,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,152,Montserrat Sonsona Torrent,Mª Ángeles Latorre Viladoms,Spain,Castelldefels (Barcelona),Vallirana (Barcelona),,,387,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,153,Esra Yıldırım,Subiye Sengez,Türkiye,Estambul,Istanbul,,,383,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,154,Eduardo Soto Rodríguez,Dulce María Aparicio Carmona,Spain,Almazán (Soria),Daimiel (Ciudad Real),,,380,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,155,Jaime Jover Sagarra,Rosa María Blanco Díaz,Spain,Valladolid,,,,377,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,156,Jesus Sánchez Martínez,Cristina Polo Sánchez,Spain,Castellbell I el Vilar (Barcelona),,,,376,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,157,Rachelle Rampersad,Ralitsa Yordanova Yankova,Trinidad and Tobago,Sipara,Sofia,,,370,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,157,Pilar Fernández Alcocer,Julia Corredor Fernández,Spain,Villar del Olmo (Madrid),Nuevo Baztan (Madrid),,,370,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,159,Henar Viñas García,Henar García Julve,Spain,Valladolid,,,,368,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,160,Rocío Sánchez Egido,Charo Sánchez Egido,Spain,Madrid,,,,367,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,161,Beatriz García Garamendia,María García Martínez,Spain,Valladolid,,,,360,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,162,Saturnino González Rodríguez,Gemma Sánchez de Miguel,Spain,Avila,,,,355,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,163,Marta Gallego Verdejo,Maria del Carmen Verdejo Rebollo,Spain,Valladolid,,,,346,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,164,Marisin Gisela Diaz Salazar,Charo Domínguez Matilla,Panama,Bonn,Madrid,,,341,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,165,Alfonso Campos González del Valle,Ana María Prada Losada,Spain,Madrid,,,,340,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,166,Cristina Sierra Val,Claudia Rudiez Sierra,Spain,Burgos,,,,337,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,167,Jorge Vinagrero Muñoz,Ainhoa Vinagrero Muñoz,Spain,Valladolid,,,,336,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,168,Jose Luis Pérez Olmo,Rafaela Aguilar Soria,Spain,Los Garres (Murcia),,,,335,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,169,Cuauhtemoc Guzmán Barrios,Juan Gerardo Medina Macias,Mexico,Ciudad de México,Benito Juarez (Ciudad de Mexico),,,329,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,170,Aranzazu López de Borbon,Alejandro Durán Batalla,Spain,San Lorenzo del Escorial (Madrid),,,,320,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,170,Asunción González Alarcón,Félix Osuna Jiménez,Spain,Casas de Fernando Alonso (Cuenca),Bedia (Guipuzcoa),,,320,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,172,Francisco Javier Valles Casado,Leo Valles Serna,Spain,Valladolid,,,,317,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,173,Norma Lázaro Hortal,Alejandro López Lázaro,Spain,Cercedilla (Madrid),,,,314,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,173,Jose Luis Lalanza Alcalde,Mª Pilar Salvador Campos,Spain,Zaragoza,,,,314,,,False
2019,final,24/09/2019,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/abb8a3a241b730bd04ef5a141b2ca119e3ec57d5f085a4b98ad67bd3.png,175,Francisco José Granado Sánchez,Natalia Granado Domínguez,Spain,Alba de Tormes (Salamanca),,,,310,,,False
