year,stage,date,puzzle_pieces,time_limit,rank,team_name,members,country,origin,puzzle_partial_ids,puzzle_image_urls,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2019,final,23/09/2019,5000,08:00:00,37,Los Piezas,Adela Purcell Soriano / Ismael Purcell Poo / Adela Soriano Gómez / Margarita Pérez Petisco / Irene Purcell Soriano,Spain,Madrid,2/1/4/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,4095,,,False
2019,final,23/09/2019,5000,08:00:00,38,Doble Nacionalidad,Rie Kato / Santos Martín Kato / Alicia Martín Kato / Sofía Astudillo Akamine,Japan,Valladolid,1/4/2/3,https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,4052,,,False
2019,final,23/09/2019,5000,08:00:00,39,Latin Mix,Isabel Gaete / Marcela Paz Toro Cariqueo / Gonzalo Varela Jorquera / Vanesa Iglesias Fernández,Chile,Santiago,3/1/2/4,https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,3978,,,False
2019,final,23/09/2019,5000,08:00:00,40,Breaking Puzzles,Luis Ricardo Gotuzzo Altez / Joaquín Manuel Pérez Ramírez / Marcela Solís Bravo / Mª Angeles Pérez Ramírez / María Pérez Fernández,Peru,Madrid,2/4/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3932,,,False
2019,final,23/09/2019,5000,08:00:00,41,Ocelotes,Gloria Quintero Durán  /  Cuauhtemoc Guzmán Barrios  /  Ivan Horta Alonso  /  Juan Gerardo Medina Macias  /  Berenice Morales Cabrera,Mexico,Valladolid,2/3/1/4,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,3928,,,False
2019,final,23/09/2019,5000,08:00:00,42,Las Bordes,Cristina Pérez Barreiro / Sara Pérez Barreiro / Ana Ruth Martínez Martínez / Carmen Molina Barreiro / Lucía López Molina,Spain,Valladolid,2/1/4/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3916,,,False
2019,final,23/09/2019,5000,08:00:00,43,Team Singapore,Weng Kee Lim / Lay Bi Tan / Pei Yan Gan / Yiwen Stephanie Sun,Singapore,Singapore,1/3/4,https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,3822,,,False
2019,final,23/09/2019,5000,08:00:00,44,Charros Team Abracitos,Emma Hernández González / José Ramón Barreno Fonticoba / Rocío Cruz Fuentes / Carlos González Bueno / Alicia González Sánchez,Spain,Salamanca,2/1/3/4,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,3782,,,False
2019,final,23/09/2019,5000,08:00:00,45,Puzzleón,Sonia Santor Gutiérrez / Jorge Pérez Núñez / Marcos García Rodríguez / Irene Fernández Gago / Esther Blanco Fernández,Spain,León,2/3/1/4,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,3676,,,False
2019,final,23/09/2019,5000,08:00:00,46,Las Últimas Piezas,Eva Roca Lobo / Marta Cadenas Lobete / Mª del Carmen Turpin Sevilla / Marta Freixas Gutiérrez / Cristian Fernández Araya,Spain,Barcelona,2/4/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3608,,,False
2019,final,23/09/2019,5000,08:00:00,47,Las 4 Piezas,Hugo Ureta Alonso / Laura Cuevas Ortiz / Blanca Niño Cortés / Lorena Vélez Fernández,Spain,Valladolid,2/1/4/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3571,,,False
2019,final,23/09/2019,5000,08:00:00,48,Las Piezas del Sur,Penélope Gil Pérez / Antonio José Ariza Macías / Miguel Ángel Blanco Núñez / Susana Domínguez Jiménez / Bárbara Pérez Mateos / Alba Navarro Bartrolí,Spain,Málaga,2/1/4/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3544,,,False
2019,final,23/09/2019,5000,08:00:00,49,The Jigsaw-Holics,Ralitsa Yordanova Yankova / Gratsiela Toneva / Martín Georgiev / Ventsislav Atanasov,Bulgaria,Sofia,4/2/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3501,,,False
2019,final,23/09/2019,5000,08:00:00,49,Cris & Brothers,Cristina Roura Suárez / Cristian Valle de Diego / Ingrid Hurtado Tapia / Alberto Hurtado Tapia,Spain,Barcelona,2/4/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3501,,,False
2019,final,23/09/2019,5000,08:00:00,51,Ruffinas TV y Creciendo,Mª Victoria Meilán Rodríguez / Cristina Gutiérrez de la Peña / Nuria Pedroso Fernández / Mª Jesús Pedroso Fernández / Sara De Castro Valentín,Spain,"Ponferrada, León",4/3/1,https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png,,,3460,,,False
2019,final,23/09/2019,5000,08:00:00,51,Santa María del Páramo,Roberto Nuevo Chamorro / Marta María Chamorro Sánchez / Mª Begoña Nuevo Chamorro / Mª Dolores Hernández Pastor,Spain,Santa María del Páramo,4/3/1,https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png,,,3460,,,False
2019,final,23/09/2019,5000,08:00:00,53,Figoli,Marta Bertol Oliveros / Juana Bertol Oliveros / María Bosqued Oliveros / Lola Bertol Oliveros / Begoña Bayo Bernal,Spain,Figueruelas,2/3/4,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,3400,,,False
2019,final,23/09/2019,5000,08:00:00,54,Dinastía Cañera,Rocío García Mateos-Cañero / Manuel Heredero Cabrera / Elisa Muir Mateos-Cañero / Celia Muir Mateos-Cañero,Spain,Madrid,1/3/2,https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png,,,3368,,,False
2019,final,23/09/2019,5000,08:00:00,55,Class,Laura Moral Sánchez / Cristina Pigazo Rey / Ana Arias San Primitivo / Susana Velasco Sanz / Sara Lago Pigazo,Spain,Laguna de Duero,4/2/1,https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png,,,3363,,,False
2019,final,23/09/2019,5000,08:00:00,56,Aepuzzito Team,Eduardo Soto Rodríguez / Dulce María Aparicio Carmona / David Sarró Cañizares / Pablo Suárez-Bustamante Pica / Gonzalo Ruiz Mayer,Spain,Madrid,1/4/2,https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png,,,3361,,,False
2019,final,23/09/2019,5000,08:00:00,57,Titanpuzz,Laura Vallepuga Espinosa / Alberto Simarro Martín / Agustín Pérez Marcos / Susana Martín Pérez / Eva Rueda Díez,Spain,"Carrizo, León, Valladolid",4/1/2,https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png,,,3325,,,False
2019,final,23/09/2019,5000,08:00:00,58,Puzzlelocuelas,Inmaculada Padrón Rodríguez / Nieves Martín Tomaty / Elia Rodríguez Carmona / Mª del Pilar Pérez Carmona,Spain,Canarias,1/2/4,https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,3274,,,False
2019,final,23/09/2019,5000,08:00:00,59,A Divertirnos,Rafael Jurado Villalobos / Norma Lázaro Hortal / Alejandro López Lázaro / Rosa Elena Arribas Díaz / Rosa Elena Garrido Iglesias,Spain,Segovia,1/3/4,https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,3199,,,False
2019,final,23/09/2019,5000,08:00:00,60,Los Arrimaos,Mª Carmen Salas Gregorio / Fernando Lalanza Alcalde / Charo Domínguez Matilla / Marisin Gisela Diaz Salazar,Spain,Zaragoza,2/1/4,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,3120,,,False
2019,final,23/09/2019,5000,08:00:00,61,Equipo Familia,Jaime Jover Sagarra / Beatriz Jover Blanco / Rosa María Blanco Díaz / Alicia Jover Blanco / Ana Jover Blanco,Spain,Valladolid,2/4/1,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png,,,3083,,,False
2019,final,23/09/2019,5000,08:00:00,62,Las Sister,Blanca Sánchez-Fuentes Díaz / Emma Sánchez-Fuentes Díaz / Elsa Sánchez-Fuentes Díaz / Raquel Sánchez-Fuentes Díaz / Gonzalo Rodríguez Sáez,Spain,Ávila,2/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3070,,,False
2019,final,23/09/2019,5000,08:00:00,63,Piezas Y Punto!,Marta García Muñoz / Roxana Lockhart Gómez / Henar García Julve / Henar Viñas García / Ivana La Piana / Laura Gil Díez,Spain,Valladolid,3/4/2,https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png,,,3065,,,False
2019,final,23/09/2019,5000,08:00:00,64,Empiezando,Mª José González Ovejero / Ana Isabel Malpartida García / Yolanda Malpartida García / Cristina Malpartida García / Agustín Monterrubio Monterrubio,Spain,Madrid,2/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3053,,,False
2019,final,23/09/2019,5000,08:00:00,65,Al lío,César Alberto Raposo Funcia / María Araceli Sánchez Sánchez / Víctor Javier Raposo Funcia / Beatriz Sánchez García-Risueño,Spain,Salamanca,2/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,3027,,,False
2019,final,23/09/2019,5000,08:00:00,66,Las Martín Y C.i.a.,Esther Vian de Prado / Belinda Martín Da Cuña / Selene Martín Da Cuña / Laura Barral Martín,Spain,Valladolid,3/1/4,https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,2963,,,False
2019,final,23/09/2019,5000,08:00:00,67,"Ocho Apellidos Catalanes, Madrileños Y Murcianos",Javier Béjar Valera / Lucía Pilar Varela Ojeda / Sandra Benito Herrero / Rosario Béjar Fernández / Marta Valle Valhondo,Spain,España,2/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,2918,,,False
2019,final,23/09/2019,5000,08:00:00,68,Valnorte,Laura Ubillos Lapresa / Esther Sastre Baza / Verónica Herrero Pérez / Fresia Boisier Talamanca / Alba Ruiz Boisier,Spain,"Barakaldo, Vizcaya",2/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,2868,,,False
2019,final,23/09/2019,5000,08:00:00,69,Team López,Aranzazu López de Borbon / Alejandro Durán Batalla / Verónica López de Borbón / Magali Valdepérez Pastor / Blanca Bondía López,Spain,San Lorenzo del Escorial,2/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,2843,,,False
2019,final,23/09/2019,5000,08:00:00,70,Los Picapiezas,Dolores García Cruz / David González Calleja / Carlos Javier Bravo García / Beatriz Bravo García,Spain,Madrid,3/4,https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,2825,,,False
2019,final,23/09/2019,5000,08:00:00,71,Los Penúltimos,Rosa Mª Servián Carroquino / María Gómez Servián / Asunción González Alarcón / Félix Osuna Jiménez,Spain,Madrid,2/1/4,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,2781,,,False
2019,final,23/09/2019,5000,08:00:00,72,Los Puzzelanos,Ana María Blanco Cipollone / María Jesús Vicente Villamañán / Fernando Blanco Cipollone / ván Ramírez Miranda,Spain,Valladolid,2/1/4,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png,,,2770,,,False
2019,final,23/09/2019,5000,08:00:00,73,Mixed Team 2019,Joseph Kasozi / Rebbeca Morley / Emile Younan /,Uganda,World,2/1/3,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png|https://worldjigsawpuzzle.org/users/img/puzzles/071330ce6695195212971a9724ac7d65dc39f6d157020b7491052f16.png,,,2614,,,False
2019,final,23/09/2019,5000,08:00:00,74,Alicante,Mónica Karina Silvia Valverde / Abigail Domínguez Pastor / Oscar Juan Yeste Rubio / Víctor Miguel Rodríguez Castell,Spain,Alicante,2/4/1,https://worldjigsawpuzzle.org/users/img/puzzles/8e8bdd7ded0013fb4c8d68e40eaae629532f8be5655272cba3c673d4.png|https://worldjigsawpuzzle.org/users/img/puzzles/04b1ad0aef34eab69a87363fc4993a8ab366fa46a6a8055560a34b6b.png|https://worldjigsawpuzzle.org/users/img/puzzles/507bf3e2332c3e7d454455200de788b38a8cd9a9c37df94445c09a13.png,,,2501,,,False
